User ID,Transaction ID,Timestamp,Transaction Amount,Device ID,IP Address,Location,Keystroke Dynamics,Mouse Dynamics,Scroll Patterns,Touch Dynamics,Gesture Dynamics,Device Orientation,Transaction Type,Merchant Category,Browser Type,Operating System,Is Fraud
15157,98643,14-01-2024 09:14,557.83,2954f0dc-b361-453a-bd76-3eeeecb36f86,120.151.90.150,New Kevinland,"[0.13, 0.21, 0.3]","Move: (x:282, y:263), Click: (x:348, y:102)","ScrollLength: 118px, ScrollSpeed: 34px/s",N/A,N/A,Portrait,Account Funding,Entertainment,Edge,iOS,No
10297,34815,05-02-2024 13:31,118.75,eabfb9bf-25e0-4c85-bced-295b307871b2,63.136.201.97,Gabrielletown,"[0.29, 0.3, 0.24]","Move: (x:76, y:168), Click: (x:277, y:374)","ScrollLength: 489px, ScrollSpeed: 47px/s",N/A,N/A,Landscape,Account Funding,Clothing,Opera,Windows 11,No
73335,18885,24-01-2024 23:41,877.57,5b3119e7-33b0-48ea-a8fe-57ae3e87186e,223.111.183.147,New Scottton,"[0.2, 0.27, 0.2]","Move: (x:286, y:273), Click: (x:352, y:131)","ScrollLength: 425px, ScrollSpeed: 17px/s",N/A,N/A,Landscape,Bank Transfer,Clothing,Edge,macOS,No
20768,16455,23-02-2024 01:02,792.74,99dad60f-3145-4e7b-8f60-f8553f1e081e,93.49.232.67,Jeffreyport,"[0.13, 0.16, 0.21]","Move: (x:209, y:268), Click: (x:318, y:142)","ScrollLength: 279px, ScrollSpeed: 38px/s",N/A,N/A,Portrait,Account Funding,Entertainment,Firefox,macOS,No
25462,30118,19-03-2024 13:39,525.52,ccc35511-50a2-48be-b6d4-142912e12029,21.38.150.126,Hollowayside,"[0.08, 0.06, 0.07]","Move: (x:240, y:133), Click: (x:159, y:172)","ScrollLength: 272px, ScrollSpeed: 27px/s",N/A,N/A,N/A,Bill Payment,Electronics,Chrome,iOS,No
17985,92625,20-02-2024 22:29,795.55,e6292cf4-4c82-4820-9746-a0271f4a087e,18.98.198.205,Charlesberg,"[0.19, 0.12, 0.14]","Move: (x:107, y:180), Click: (x:115, y:233)","ScrollLength: 120px, ScrollSpeed: 15px/s",N/A,N/A,Portrait,Bill Payment,Utilities,Edge,iOS,No
96703,49304,17-02-2024 20:02,368.39,3b079824-16ba-483d-9c85-86f6bfbc4664,160.196.20.56,Powersbury,"[0.22, 0.22, 0.15]","Move: (x:137, y:260), Click: (x:298, y:154)","ScrollLength: 277px, ScrollSpeed: 33px/s",N/A,N/A,Landscape,Online Purchase,Electronics,Edge,Linux,No
73070,37396,13-01-2024 06:02,983.79,b894306c-d7c6-4f53-b997-f07aa5a0ea6a,140.91.111.246,Port Lisa,"[0.18, 0.15, 0.07]","Move: (x:133, y:269), Click: (x:107, y:296)","ScrollLength: 181px, ScrollSpeed: 17px/s",N/A,N/A,N/A,Online Purchase,Clothing,Opera,macOS,No
36024,37031,19-01-2024 21:47,821.99,2b5b6f5b-e71c-4d8e-b514-4116321361de,192.130.60.48,North Nathan,"[0.16, 0.21, 0.24]","Move: (x:109, y:221), Click: (x:380, y:338)","ScrollLength: 282px, ScrollSpeed: 12px/s",N/A,N/A,Landscape,Account Funding,Grocery,Opera,Android,No
40395,72963,08-03-2024 08:14,386.9,41b0a694-808c-44ff-8469-d1537e4d72de,142.197.240.216,West Emilystad,"[0.29, 0.21, 0.05]","Move: (x:262, y:217), Click: (x:317, y:146)","ScrollLength: 274px, ScrollSpeed: 46px/s",N/A,N/A,Landscape,Bill Payment,Utilities,Safari,Windows 11,No
36901,83887,19-02-2024 04:57,378.44,46f651cb-e900-46cd-9000-88c3f2b9bf4b,89.229.79.39,East Allisonfort,"[0.21, 0.27, 0.16]","Move: (x:200, y:258), Click: (x:262, y:144)","ScrollLength: 345px, ScrollSpeed: 44px/s",N/A,N/A,N/A,Bank Transfer,Utilities,Opera,iOS,No
27060,11222,01-03-2024 06:20,643.28,b831f6f2-0906-4d0f-a97b-d8c163321d80,48.208.66.196,North Charles,"[0.09, 0.25, 0.1]","Move: (x:297, y:229), Click: (x:261, y:363)","ScrollLength: 382px, ScrollSpeed: 10px/s",N/A,N/A,Portrait,Account Funding,Utilities,Opera,Windows 11,No
72881,27220,26-02-2024 13:54,478.49,864bc96e-413c-46f3-8694-b77b92967219,79.56.61.250,New Ashley,"[0.12, 0.13, 0.1]","Move: (x:106, y:136), Click: (x:122, y:211)","ScrollLength: 166px, ScrollSpeed: 26px/s",N/A,N/A,Landscape,Online Purchase,Clothing,Firefox,macOS,No
25338,21198,20-03-2024 11:57,579.59,fa10a8ae-04a0-4b35-b19d-5be953d6bd3b,45.70.249.33,New Davidborough,"[0.11, 0.19, 0.28]","Move: (x:130, y:187), Click: (x:170, y:219)","ScrollLength: 433px, ScrollSpeed: 14px/s",N/A,N/A,N/A,Online Purchase,Grocery,Chrome,Android,No
68719,66186,01-03-2024 20:58,387.5,298a1f77-cb6b-4551-aaef-050ee272e790,208.4.117.204,East Deborah,"[0.19, 0.18, 0.07]","Move: (x:237, y:203), Click: (x:158, y:390)","ScrollLength: 379px, ScrollSpeed: 18px/s",N/A,N/A,N/A,Account Funding,Grocery,Opera,Android,No
31693,54176,02-03-2024 07:11,85.73,4f0a80b9-2903-4476-813d-401bb334693f,110.69.208.62,Anthonyland,"[0.14, 0.21, 0.1]","Move: (x:85, y:269), Click: (x:259, y:129)","ScrollLength: 298px, ScrollSpeed: 23px/s",N/A,N/A,Portrait,Bill Payment,Clothing,Safari,macOS,No
93392,90698,02-04-2024 22:36,987.46,b1e69769-f512-4b14-9de8-e5e934bf2441,178.35.62.138,South Dakota,"[0.06, 0.24, 0.08]","Move: (x:296, y:259), Click: (x:322, y:245)","ScrollLength: 279px, ScrollSpeed: 39px/s",N/A,N/A,Landscape,Bank Transfer,Utilities,Firefox,iOS,No
53377,97088,04-01-2024 08:36,21.12,02d3c0db-caf5-4620-a1cc-b8b2607299ff,54.162.245.177,Timothyton,"[0.13, 0.1, 0.11]","Move: (x:77, y:208), Click: (x:196, y:173)","ScrollLength: 357px, ScrollSpeed: 34px/s",N/A,N/A,Portrait,Online Purchase,Entertainment,Edge,Windows 11,No
46729,31836,14-01-2024 20:53,866.81,f7aa4d6a-dc98-4160-a21f-ddc858a09f5e,123.111.183.115,Christianfort,"[0.21, 0.13, 0.18]","Move: (x:219, y:98), Click: (x:346, y:240)","ScrollLength: 261px, ScrollSpeed: 26px/s",N/A,N/A,Portrait,Account Funding,Clothing,Safari,macOS,No
11400,40589,01-01-2024 08:36,385.36,e5961c7f-c930-484b-8655-748fa6e3b357,216.33.184.113,Brandonberg,"[0.16, 0.16, 0.26]","Move: (x:82, y:85), Click: (x:259, y:318)","ScrollLength: 427px, ScrollSpeed: 39px/s",N/A,N/A,N/A,Bill Payment,Utilities,Opera,Windows 11,No
23177,51680,07-02-2024 16:22,570.11,2811d14b-ca80-4e83-b0e7-50f241a73129,70.38.27.17,East Erin,"[0.21, 0.3, 0.16]","Move: (x:199, y:97), Click: (x:120, y:312)","ScrollLength: 408px, ScrollSpeed: 31px/s",N/A,N/A,Landscape,Account Funding,Clothing,Edge,macOS,No
27683,50987,22-03-2024 19:43,648.86,928a851e-78c7-4fae-a252-1a5f4bc38376,91.183.237.93,Douglasview,"[0.23, 0.28, 0.22]","Move: (x:256, y:268), Click: (x:312, y:364)","ScrollLength: 333px, ScrollSpeed: 36px/s",N/A,N/A,N/A,Bill Payment,Utilities,Safari,Android,No
88562,76098,17-02-2024 01:29,201.98,49cef5bb-9397-4a0c-af38-62e1b33c6bc6,54.148.58.230,Oliviabury,"[0.2, 0.12, 0.16]","Move: (x:278, y:95), Click: (x:143, y:260)","ScrollLength: 138px, ScrollSpeed: 13px/s",N/A,N/A,Portrait,Online Purchase,Entertainment,Opera,Android,No
68812,89287,23-03-2024 13:29,731.85,8a07afe4-2e1f-4194-916b-81346c355007,193.158.250.231,North Robinbury,"[0.13, 0.18, 0.05]","Move: (x:84, y:101), Click: (x:318, y:359)","ScrollLength: 157px, ScrollSpeed: 16px/s",N/A,N/A,Landscape,Bank Transfer,Electronics,Opera,Windows 11,No
18557,17875,10-03-2024 22:16,337.19,5dab6ed1-bf64-4309-83d5-a0b83c50a419,33.164.183.30,Wandatown,"[0.15, 0.18, 0.25]","Move: (x:142, y:225), Click: (x:157, y:294)","ScrollLength: 332px, ScrollSpeed: 20px/s",N/A,N/A,Landscape,Bank Transfer,Utilities,Edge,Android,No
69294,37207,22-01-2024 15:10,787.83,34c9df7e-f2ca-43fe-b9d2-373cf677c94d,70.171.124.153,West Joseph,"[0.05, 0.14, 0.18]","Move: (x:284, y:245), Click: (x:253, y:380)","ScrollLength: 323px, ScrollSpeed: 33px/s",N/A,N/A,Landscape,Bill Payment,Grocery,Opera,Android,No
92578,12602,21-01-2024 17:27,348.21,1ef4b43a-8d09-4b18-9ac1-cf1fcfb950e7,142.142.131.149,Martinezshire,"[0.2, 0.25, 0.15]","Move: (x:151, y:226), Click: (x:140, y:378)","ScrollLength: 179px, ScrollSpeed: 17px/s",N/A,N/A,Landscape,Bank Transfer,Electronics,Firefox,Windows 10,No
14862,52634,24-02-2024 05:04,11.39,b169a584-2f68-4ce1-9061-10c83b044b3f,132.234.204.230,Port Cassandramouth,"[0.13, 0.13, 0.28]","Move: (x:94, y:187), Click: (x:328, y:206)","ScrollLength: 365px, ScrollSpeed: 24px/s",N/A,N/A,Portrait,Bank Transfer,Utilities,Chrome,macOS,No
93432,66212,12-02-2024 09:25,888.86,6ddde162-c55b-491c-8c1c-ec28bbe66e55,189.243.100.137,Melanieport,"[0.29, 0.12, 0.06]","Move: (x:155, y:287), Click: (x:330, y:285)","ScrollLength: 222px, ScrollSpeed: 41px/s",N/A,N/A,N/A,Bill Payment,Grocery,Edge,iOS,No
18333,57702,15-01-2024 11:30,241.84,9495c1be-7e7f-407e-8a10-3a20e3461e2e,86.31.80.94,New Miguelside,"[0.27, 0.18, 0.23]","Move: (x:186, y:289), Click: (x:323, y:294)","ScrollLength: 102px, ScrollSpeed: 42px/s",N/A,N/A,N/A,Bank Transfer,Clothing,Opera,macOS,No
77067,42413,22-01-2024 07:24,155.77,95ca91d9-ab77-427a-b421-3dce9f0f110f,194.242.24.231,Gwendolynton,"[0.14, 0.26, 0.17]","Move: (x:65, y:203), Click: (x:218, y:318)","ScrollLength: 282px, ScrollSpeed: 49px/s",N/A,N/A,Portrait,Bank Transfer,Entertainment,Edge,Windows 10,No
96712,61791,18-02-2024 13:29,733.39,71a633d5-3252-45a3-979a-caf6d8e26640,108.187.111.60,Seanmouth,"[0.28, 0.19, 0.23]","Move: (x:175, y:103), Click: (x:107, y:393)","ScrollLength: 454px, ScrollSpeed: 49px/s",N/A,N/A,N/A,Account Funding,Utilities,Edge,Windows 10,No
34961,72868,22-03-2024 02:47,728.23,882fdbe1-1703-4d78-ba6f-95d018370710,177.26.253.86,West Sharon,"[0.07, 0.19, 0.12]","Move: (x:83, y:284), Click: (x:217, y:229)","ScrollLength: 388px, ScrollSpeed: 27px/s",N/A,N/A,Portrait,Account Funding,Utilities,Chrome,Android,No
92021,32814,26-01-2024 10:04,287.17,9597e525-0efe-4ead-a1b0-405cbff0f4ad,62.92.99.113,East Marieburgh,"[0.22, 0.22, 0.29]","Move: (x:64, y:89), Click: (x:124, y:340)","ScrollLength: 167px, ScrollSpeed: 38px/s",N/A,N/A,N/A,Online Purchase,Electronics,Firefox,Android,No
88623,45319,13-03-2024 13:05,435.08,b7513b81-6ddc-4a07-9f6e-cf4268c1c113,166.167.41.165,Lake Kathleen,"[0.24, 0.08, 0.23]","Move: (x:236, y:118), Click: (x:150, y:125)","ScrollLength: 438px, ScrollSpeed: 10px/s",N/A,N/A,Portrait,Online Purchase,Grocery,Chrome,macOS,No
67857,37774,09-01-2024 22:35,687.39,2524c6e4-3d90-4442-9b4b-0afcf36e28e0,131.10.244.28,Christophertown,"[0.2, 0.16, 0.28]","Move: (x:246, y:133), Click: (x:146, y:198)","ScrollLength: 153px, ScrollSpeed: 49px/s",N/A,N/A,Portrait,Online Purchase,Clothing,Edge,iOS,No
48108,93069,16-02-2024 03:54,190.57,926b7f66-8c69-4748-bb6e-1b06f88830fe,65.68.170.170,Mossfurt,"[0.1, 0.24, 0.12]","Move: (x:300, y:235), Click: (x:196, y:164)","ScrollLength: 106px, ScrollSpeed: 24px/s",N/A,N/A,Landscape,Account Funding,Entertainment,Edge,Windows 11,No
40881,18660,27-03-2024 14:59,159.12,4c9ea459-edb7-4414-b3b0-c9d956d18125,99.219.78.245,Floresmouth,"[0.11, 0.1, 0.29]","Move: (x:276, y:50), Click: (x:344, y:398)","ScrollLength: 112px, ScrollSpeed: 27px/s",N/A,N/A,N/A,Bank Transfer,Entertainment,Firefox,Android,No
18008,21540,13-01-2024 20:10,774.64,d2555edb-16d5-40ed-a709-8becd0e3a85e,155.181.198.106,South Mary,"[0.09, 0.15, 0.12]","Move: (x:197, y:110), Click: (x:380, y:278)","ScrollLength: 197px, ScrollSpeed: 14px/s",N/A,N/A,Landscape,Bank Transfer,Clothing,Edge,Android,No
18050,19580,26-03-2024 19:21,424.62,68cdd30f-18d2-47e7-9a5e-348a8ae3aab7,117.21.158.242,South Robertfurt,"[0.27, 0.17, 0.15]","Move: (x:73, y:81), Click: (x:346, y:166)","ScrollLength: 381px, ScrollSpeed: 39px/s",N/A,N/A,Portrait,Account Funding,Grocery,Chrome,Linux,No
59682,68465,27-03-2024 15:40,12.32,03c0ab4f-b81c-48e3-909f-120883619797,223.51.157.53,West Jamesbury,"[0.21, 0.2, 0.17]","Move: (x:115, y:283), Click: (x:357, y:358)","ScrollLength: 346px, ScrollSpeed: 12px/s",N/A,N/A,Landscape,Online Purchase,Clothing,Chrome,Windows 11,No
10431,51505,24-03-2024 08:19,356.76,c2324048-22ce-4728-bcc3-02ca751fc046,198.215.24.45,East Blake,"[0.17, 0.1, 0.07]","Move: (x:124, y:150), Click: (x:283, y:266)","ScrollLength: 284px, ScrollSpeed: 24px/s",N/A,N/A,N/A,Bank Transfer,Electronics,Opera,Windows 11,No
88834,53616,25-02-2024 22:08,837.92,be5f0b01-42c1-4806-9e71-60d6f17fd295,85.227.95.156,Burnsville,"[0.1, 0.29, 0.27]","Move: (x:168, y:141), Click: (x:225, y:316)","ScrollLength: 351px, ScrollSpeed: 23px/s",N/A,N/A,Landscape,Bank Transfer,Entertainment,Opera,Windows 10,No
44131,33416,01-01-2024 14:30,826.86,a0decad9-630f-4c2d-8efd-edf2d04c7b54,194.146.23.173,Loganfort,"[0.26, 0.27, 0.07]","Move: (x:94, y:228), Click: (x:291, y:325)","ScrollLength: 452px, ScrollSpeed: 11px/s",N/A,N/A,Landscape,Account Funding,Entertainment,Firefox,Windows 10,No
29484,37736,01-03-2024 10:50,190.03,22a68266-df4a-4f6c-9c26-225c8201f46c,138.18.139.84,Lake Tommy,"[0.11, 0.16, 0.08]","Move: (x:84, y:157), Click: (x:135, y:331)","ScrollLength: 439px, ScrollSpeed: 41px/s",N/A,N/A,Landscape,Account Funding,Electronics,Safari,Linux,No
19632,30969,03-01-2024 22:54,746.25,fe9ef27e-1c9b-4555-b9c6-1e8af00888b3,32.39.236.102,Johnsonland,"[0.15, 0.16, 0.23]","Move: (x:181, y:205), Click: (x:232, y:196)","ScrollLength: 431px, ScrollSpeed: 15px/s",N/A,N/A,Landscape,Bill Payment,Entertainment,Chrome,macOS,No
83318,50407,22-03-2024 20:12,717.2,07cc6b4c-4e65-4eb7-a33b-811d92aa39a7,141.251.181.22,Haneyport,"[0.09, 0.25, 0.07]","Move: (x:264, y:81), Click: (x:140, y:347)","ScrollLength: 480px, ScrollSpeed: 38px/s",N/A,N/A,Landscape,Bank Transfer,Grocery,Opera,Windows 11,No
93715,47999,30-01-2024 16:55,972.49,c01cc4cf-67b8-4d38-a52b-20b9c1abb816,144.170.126.249,Diazbury,"[0.22, 0.24, 0.08]","Move: (x:182, y:95), Click: (x:254, y:157)","ScrollLength: 294px, ScrollSpeed: 17px/s",N/A,N/A,N/A,Bank Transfer,Clothing,Firefox,Android,No
23484,59666,06-01-2024 07:23,458,a0f1e2fe-2ca6-440e-97f8-871e03cb3d72,105.91.221.59,South Cassidy,"[0.06, 0.08, 0.15]","Move: (x:203, y:218), Click: (x:170, y:263)","ScrollLength: 217px, ScrollSpeed: 32px/s",N/A,N/A,Portrait,Bank Transfer,Electronics,Chrome,Android,No
11751,93345,11-01-2024 09:17,990.24,7f7a99a8-172a-4294-b8f2-6236396cc667,47.46.68.48,North Lisa,"[0.09, 0.15, 0.22]","Move: (x:177, y:179), Click: (x:215, y:125)","ScrollLength: 177px, ScrollSpeed: 14px/s",N/A,N/A,N/A,Account Funding,Entertainment,Firefox,Windows 11,No
35281,87891,03-01-2024 18:57,136.16,43f9e444-916e-4bff-98d7-67876fe17e28,120.60.109.9,New Stevenberg,"[0.09, 0.21, 0.13]","Move: (x:246, y:189), Click: (x:292, y:263)","ScrollLength: 433px, ScrollSpeed: 40px/s",N/A,N/A,N/A,Online Purchase,Clothing,Chrome,Windows 10,No
49620,77592,03-02-2024 14:16,170.1,d9f8b63c-08f1-4dac-8b71-df49b44fe914,161.97.174.226,Amyburgh,"[0.24, 0.09, 0.19]","Move: (x:106, y:285), Click: (x:292, y:200)","ScrollLength: 123px, ScrollSpeed: 30px/s",N/A,N/A,Portrait,Bank Transfer,Utilities,Chrome,Android,No
26991,30382,28-03-2024 17:33,356.83,04a1b589-6505-4a5c-a3b1-d337b419ed61,98.203.45.254,North Madisonview,"[0.1, 0.18, 0.16]","Move: (x:198, y:212), Click: (x:242, y:120)","ScrollLength: 167px, ScrollSpeed: 10px/s",N/A,N/A,N/A,Account Funding,Clothing,Opera,Android,No
90109,74288,19-02-2024 14:17,744.45,1fa13e96-7aba-480c-9844-7c3b736acc5b,184.78.136.246,South Jenniferland,"[0.13, 0.28, 0.19]","Move: (x:163, y:296), Click: (x:241, y:184)","ScrollLength: 323px, ScrollSpeed: 25px/s",N/A,N/A,Portrait,Bank Transfer,Electronics,Chrome,Android,No
55029,89984,21-03-2024 13:22,936.82,a4d2be3d-f600-4683-9c50-03cc249ea03f,37.232.241.103,North Catherine,"[0.16, 0.13, 0.23]","Move: (x:223, y:104), Click: (x:237, y:308)","ScrollLength: 174px, ScrollSpeed: 49px/s",N/A,N/A,N/A,Bank Transfer,Electronics,Opera,iOS,No
29081,15752,09-01-2024 03:44,545.58,00dde812-f4f8-40e6-a1af-f1053b387aaa,85.169.81.111,West Eric,"[0.25, 0.29, 0.24]","Move: (x:170, y:80), Click: (x:341, y:216)","ScrollLength: 480px, ScrollSpeed: 23px/s",N/A,N/A,Portrait,Bill Payment,Utilities,Safari,Windows 11,No
40617,20518,10-03-2024 20:03,672.67,acd32267-9e9b-45e0-b031-799619740a16,218.87.156.57,East Christophershire,"[0.13, 0.09, 0.17]","Move: (x:213, y:146), Click: (x:308, y:374)","ScrollLength: 299px, ScrollSpeed: 20px/s",N/A,N/A,Landscape,Online Purchase,Grocery,Opera,Linux,No
94978,97865,22-03-2024 18:41,890.02,81a828d1-d585-4a13-a036-5e94a49dab9a,126.36.97.25,Alanstad,"[0.25, 0.23, 0.09]","Move: (x:170, y:143), Click: (x:299, y:134)","ScrollLength: 138px, ScrollSpeed: 10px/s",N/A,N/A,Portrait,Online Purchase,Grocery,Safari,macOS,No
98475,13635,23-02-2024 23:23,152.88,668fffe6-d526-428d-b890-b2053982db12,101.134.70.224,West Patriciaside,"[0.09, 0.3, 0.21]","Move: (x:150, y:206), Click: (x:286, y:342)","ScrollLength: 336px, ScrollSpeed: 28px/s",N/A,N/A,N/A,Bank Transfer,Clothing,Edge,iOS,No
83169,85605,03-03-2024 05:22,504.59,e7ab9d6f-caf9-4dcc-abce-d558fb987e6d,44.77.93.146,Lake Amanda,"[0.11, 0.18, 0.23]","Move: (x:197, y:158), Click: (x:145, y:173)","ScrollLength: 431px, ScrollSpeed: 44px/s",N/A,N/A,N/A,Account Funding,Entertainment,Edge,Android,No
74256,30950,21-01-2024 05:27,778.69,d24710c8-4336-4a77-bad8-093d29e3f0cf,85.201.80.46,Johnside,"[0.15, 0.29, 0.25]","Move: (x:206, y:121), Click: (x:186, y:158)","ScrollLength: 498px, ScrollSpeed: 31px/s",N/A,N/A,Portrait,Account Funding,Grocery,Edge,macOS,No
17805,80223,18-03-2024 07:47,867.61,20e76524-855a-4a1c-a203-724fe6744dff,162.246.161.208,Thompsonchester,"[0.06, 0.22, 0.14]","Move: (x:57, y:158), Click: (x:371, y:129)","ScrollLength: 309px, ScrollSpeed: 37px/s",N/A,N/A,Portrait,Account Funding,Utilities,Chrome,iOS,No
34364,99224,20-02-2024 05:43,850.99,5a005504-9db3-45c1-a62f-8793d86d8479,213.61.239.215,South Alyssachester,"[0.19, 0.2, 0.15]","Move: (x:205, y:282), Click: (x:311, y:271)","ScrollLength: 150px, ScrollSpeed: 28px/s",N/A,N/A,Portrait,Bill Payment,Grocery,Opera,iOS,No
17286,87578,26-01-2024 15:23,793.09,453006c4-8c0d-4f76-9fa1-e587cc471a4b,10.6.74.158,Nicholasport,"[0.16, 0.07, 0.19]","Move: (x:277, y:211), Click: (x:312, y:110)","ScrollLength: 372px, ScrollSpeed: 35px/s",N/A,N/A,N/A,Bill Payment,Utilities,Safari,Android,No
98287,45404,16-01-2024 23:37,958.45,8b6010de-8b87-4498-bb82-6eb6fbe705d2,203.9.249.120,Alexandramouth,"[0.09, 0.12, 0.25]","Move: (x:232, y:87), Click: (x:379, y:300)","ScrollLength: 286px, ScrollSpeed: 23px/s",N/A,N/A,Portrait,Bank Transfer,Grocery,Edge,Linux,No
14804,31650,04-01-2024 03:28,171.76,f479a021-1f32-4f71-aeab-316b962acf3f,99.122.9.202,Sanchezside,"[0.27, 0.27, 0.08]","Move: (x:286, y:217), Click: (x:327, y:363)","ScrollLength: 250px, ScrollSpeed: 50px/s",N/A,N/A,Landscape,Bank Transfer,Electronics,Opera,macOS,No
16665,47963,23-02-2024 03:44,495.87,eec717c8-1ed8-430f-afb4-438b1e1c9fc0,181.157.48.95,Grantmouth,"[0.13, 0.28, 0.22]","Move: (x:169, y:67), Click: (x:116, y:150)","ScrollLength: 387px, ScrollSpeed: 32px/s",N/A,N/A,N/A,Account Funding,Entertainment,Safari,Linux,No
14935,80021,17-03-2024 21:54,227.63,f9ce6e5e-9d19-4770-a80e-71a1d856eb5f,212.143.195.251,East Lindseyfort,"[0.24, 0.1, 0.25]","Move: (x:278, y:291), Click: (x:163, y:198)","ScrollLength: 112px, ScrollSpeed: 47px/s",N/A,N/A,N/A,Bill Payment,Electronics,Edge,Linux,No
31753,61086,10-02-2024 08:46,152.12,5b7fe44b-f9ce-4e8b-9cbc-a59698df468f,30.132.130.109,Saundersland,"[0.07, 0.2, 0.21]","Move: (x:185, y:81), Click: (x:185, y:275)","ScrollLength: 298px, ScrollSpeed: 21px/s",N/A,N/A,Landscape,Account Funding,Clothing,Edge,Windows 11,No
98897,90138,18-02-2024 10:35,336.28,20f6a2fb-c5da-404f-882f-0e2ef545eadd,145.56.179.183,Brownmouth,"[0.09, 0.13, 0.2]","Move: (x:179, y:246), Click: (x:119, y:134)","ScrollLength: 262px, ScrollSpeed: 11px/s",N/A,N/A,Landscape,Online Purchase,Entertainment,Firefox,Android,No
23918,53667,20-03-2024 16:55,429.71,a4b92714-be6a-429f-b66a-fec7eece4cc2,185.16.186.53,New Stevenshire,"[0.2, 0.28, 0.12]","Move: (x:166, y:165), Click: (x:306, y:214)","ScrollLength: 322px, ScrollSpeed: 24px/s",N/A,N/A,Portrait,Account Funding,Utilities,Chrome,Windows 10,No
36842,87062,20-02-2024 18:06,270.38,8bf7c6ca-0d16-4467-bd78-c3a7a4c28df6,55.219.6.226,Hoffmanfurt,"[0.11, 0.28, 0.1]","Move: (x:272, y:148), Click: (x:193, y:312)","ScrollLength: 205px, ScrollSpeed: 20px/s",N/A,N/A,Landscape,Bank Transfer,Electronics,Opera,Windows 11,No
49639,32328,29-01-2024 12:34,818.22,aaed880e-0d45-4313-9a0e-f894d70eb4b4,67.221.251.168,Roymouth,"[0.27, 0.25, 0.13]","Move: (x:240, y:174), Click: (x:389, y:356)","ScrollLength: 347px, ScrollSpeed: 12px/s",N/A,N/A,Portrait,Account Funding,Entertainment,Chrome,Linux,No
82936,47912,25-02-2024 12:15,482.19,3d361677-2e92-4e5a-9101-532638b42fa9,38.195.41.97,Ortegahaven,"[0.19, 0.07, 0.14]","Move: (x:197, y:151), Click: (x:217, y:226)","ScrollLength: 209px, ScrollSpeed: 33px/s",N/A,N/A,N/A,Bank Transfer,Entertainment,Firefox,Linux,No
69493,85757,17-01-2024 03:55,767.39,f7cf5a9c-e7ab-4308-aa16-eae2e52c3b63,166.49.1.199,Angelashire,"[0.13, 0.24, 0.29]","Move: (x:153, y:89), Click: (x:275, y:118)","ScrollLength: 396px, ScrollSpeed: 10px/s",N/A,N/A,Portrait,Bank Transfer,Grocery,Opera,macOS,No
29273,91241,19-02-2024 20:33,629.21,8c6e26df-de08-4154-a519-3e5c95df3469,158.127.79.177,Mcculloughshire,"[0.25, 0.22, 0.06]","Move: (x:243, y:167), Click: (x:189, y:359)","ScrollLength: 113px, ScrollSpeed: 11px/s",N/A,N/A,Portrait,Bank Transfer,Grocery,Safari,macOS,No
47771,92776,01-01-2024 12:22,558.89,2a97538e-5578-4d8f-bc86-ef20a25869a6,149.219.53.21,Port Samuel,"[0.13, 0.27, 0.12]","Move: (x:91, y:76), Click: (x:223, y:238)","ScrollLength: 134px, ScrollSpeed: 48px/s",N/A,N/A,Landscape,Account Funding,Electronics,Edge,Windows 11,No
93173,14983,14-03-2024 02:10,248.07,1941a231-1089-4c60-aea2-e10aa050bc5f,192.169.194.191,North Brianville,"[0.13, 0.15, 0.1]","Move: (x:175, y:175), Click: (x:288, y:114)","ScrollLength: 140px, ScrollSpeed: 43px/s",N/A,N/A,N/A,Account Funding,Utilities,Chrome,Windows 10,No
53200,76833,17-03-2024 19:34,198.27,c3047e62-b88e-4f68-8a43-7246f3584736,199.67.25.13,North Jamestown,"[0.15, 0.28, 0.13]","Move: (x:141, y:139), Click: (x:290, y:210)","ScrollLength: 143px, ScrollSpeed: 42px/s",N/A,N/A,N/A,Bank Transfer,Grocery,Opera,Windows 11,No
71591,25800,06-02-2024 14:18,345.7,ba0b420f-b6ca-47f6-aad1-6e71706c5090,141.54.100.107,West Nicole,"[0.14, 0.13, 0.29]","Move: (x:57, y:231), Click: (x:291, y:244)","ScrollLength: 178px, ScrollSpeed: 36px/s",N/A,N/A,Landscape,Online Purchase,Electronics,Safari,Windows 11,No
29706,85395,19-01-2024 08:55,246.38,00864a7c-62f8-4ee3-9d67-47160fe57d74,107.139.144.136,Chandlermouth,"[0.08, 0.13, 0.24]","Move: (x:127, y:205), Click: (x:112, y:394)","ScrollLength: 209px, ScrollSpeed: 46px/s",N/A,N/A,Landscape,Online Purchase,Electronics,Opera,Linux,No
36872,70610,29-03-2024 07:26,776.02,f8229217-6491-462a-a207-5092990435e2,222.241.247.218,Marieberg,"[0.16, 0.15, 0.17]","Move: (x:118, y:199), Click: (x:314, y:245)","ScrollLength: 111px, ScrollSpeed: 30px/s",N/A,N/A,Portrait,Bill Payment,Entertainment,Firefox,Linux,No
89440,96391,12-01-2024 02:02,199.61,dd138728-65d1-4637-9053-0c542b81cd14,7.239.54.143,Cooperfort,"[0.25, 0.08, 0.08]","Move: (x:261, y:134), Click: (x:172, y:246)","ScrollLength: 473px, ScrollSpeed: 34px/s",N/A,N/A,Portrait,Bank Transfer,Entertainment,Chrome,iOS,No
